city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Novi Travnik,Novi Travnik,44.1748,17.6634,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,25107,1070493406
Zlín,Zlin,49.2331,17.6669,Czechia,CZ,CZE,Zlínský Kraj,admin,74191,1203582141
Požega,Pozega,45.3331,17.6736,Croatia,HR,HRV,Požeško-Slavonska Županija,admin,22294,1191353181
Stará Turá,Stara Tura,48.7767,17.6961,Slovakia,SK,SVK,Nitra,,8724,1703420460
Krnov,Krnov,50.0906,17.6986,Czechia,CZ,CZE,Moravskoslezský Kraj,,22848,1203745289
Żnin,Znin,52.85,17.7,Poland,PL,POL,Kujawsko-Pomorskie,minor,13268,1616616613
Slatina,Slatina,45.7022,17.7011,Croatia,HR,HRV,Virovitičko-Podravska Županija,minor,11503,1191732993
Namysłów,Namyslow,51.0728,17.7069,Poland,PL,POL,Opolskie,minor,16942,1616674517
Syców,Sycow,51.31,17.7236,Poland,PL,POL,Dolnośląskie,,10102,1616409792
Galanta,Galanta,48.1889,17.7264,Slovakia,SK,SVK,Trnava,minor,15277,1703120770
Sered’,Sered',48.2886,17.7314,Slovakia,SK,SVK,Trnava,,15737,1703574353
Szubin,Szubin,53.0167,17.75,Poland,PL,POL,Kujawsko-Pomorskie,,9563,1616354181
Hranice,Hranice,49.5525,17.7683,Czechia,CZ,CZE,Olomoucký Kraj,,17978,1203110445
Kaposvár,Kaposvar,46.3638,17.7823,Hungary,HU,HUN,Somogy,admin,112253,1348114190
Pleszew,Pleszew,51.8833,17.7833,Poland,PL,POL,Wielkopolskie,minor,16872,1616452688
Vitez,Vitez,44.1585,17.7885,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,25836,1070182317
Szigetvár,Szigetvar,46.0475,17.7994,Hungary,HU,HUN,Baranya,minor,9594,1348527343
Pleternica,Pleternica,45.2833,17.8,Croatia,HR,HRV,Požeško-Slavonska Županija,minor,9138,1191772677
Hlohovec,Hlohovec,48.4333,17.8033,Slovakia,SK,SVK,Trnava,minor,20556,1703788561
Ostrów Wielkopolski,Ostrow Wielkopolski,51.6494,17.8164,Poland,PL,POL,Wielkopolskie,minor,70725,1616691422
Głubczyce,Glubczyce,50.2011,17.8247,Poland,PL,POL,Opolskie,minor,12100,1616541369
Nové Mesto nad Váhom,Nove Mesto nad Vahom,48.7547,17.8308,Slovakia,SK,SVK,Nitra,minor,19644,1703781613
Piešťany,Piest'any,48.5842,17.8336,Slovakia,SK,SVK,Trnava,minor,27301,1703636029
Tuchola,Tuchola,53.6,17.85,Poland,PL,POL,Kujawsko-Pomorskie,minor,13408,1616160656
Słupca,Slupca,52.3,17.8667,Poland,PL,POL,Wielkopolskie,minor,13353,1616372877
Šaľa,Sal'a,48.1503,17.8775,Slovakia,SK,SVK,Nitra,minor,21183,1703397102
Busovača,Busovaca,44.1,17.8833,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,18488,1070855809
Balatonfüred,Balatonfured,46.95,17.8833,Hungary,HU,HUN,Veszprém,minor,13053,1348517997
Opava,Opava,49.9381,17.9044,Czechia,CZ,CZE,Moravskoslezský Kraj,,55512,1203142483
Derventa,Derventa,44.9775,17.9075,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,12680,1070137362
Zenica,Zenica,44.2039,17.9078,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,70553,1070047832
Veszprém,Veszprem,47.093,17.9138,Hungary,HU,HUN,Veszprém,admin,133880,1348279762
Gołuchów,Goluchow,51.8494,17.9314,Poland,PL,POL,Wielkopolskie,,9703,1616000807
Opole,Opole,50.6667,17.9333,Poland,PL,POL,Opolskie,admin,127387,1616096837
Ostrzeszów,Ostrzeszow,51.4167,17.9333,Poland,PL,POL,Wielkopolskie,minor,14036,1616530680
Koronowo,Koronowo,53.3167,17.9333,Poland,PL,POL,Kujawsko-Pomorskie,,10974,1616300116
Mogilno,Mogilno,52.65,17.95,Poland,PL,POL,Kujawsko-Pomorskie,minor,11453,1616055676
Krapkowice,Krapkowice,50.4667,17.9667,Poland,PL,POL,Opolskie,minor,15786,1616664766
Valašské Meziříčí,Valasske Mezirici,49.4717,17.9711,Czechia,CZ,CZE,Zlínský Kraj,,22630,1203786401
Czersk Pomorski,Czersk Pomorski,53.7928,17.9739,Poland,PL,POL,Pomorskie,,9997,1616943877
Brod,Brod,45.1333,17.9833,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,16619,1070523557
Kępno,Kepno,51.2833,17.9833,Poland,PL,POL,Wielkopolskie,minor,13951,1616511558
Tešanj,Tesanj,44.6142,17.9894,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,43063,1070677914
Kolárovo,Kolarovo,47.9169,17.9956,Slovakia,SK,SVK,Nitra,,10572,1703541383
Vsetín,Vsetin,49.3386,17.9961,Czechia,CZ,CZE,Zlínský Kraj,,25393,1203549413
Bydgoszcz,Bydgoszcz,53.1219,18.0003,Poland,PL,POL,Kujawsko-Pomorskie,admin,337666,1616454014
Nový Jičín,Novy Jicin,49.5944,18.0103,Czechia,CZ,CZE,Moravskoslezský Kraj,,23015,1203475212
Slavonski Brod,Slavonski Brod,45.1667,18.0167,Croatia,HR,HRV,Brodsko-Posavska Županija,admin,45005,1191097030
Balatonalmádi,Balatonalmadi,47.0333,18.0167,Hungary,HU,HUN,Veszprém,minor,9943,1348907128
Žepče,Zepce,44.4333,18.0333,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,31582,1070466847
Trenčín,Trencin,48.8919,18.0367,Slovakia,SK,SVK,Trenčin,admin,54740,1703029695
Studénka,Studenka,49.7233,18.0786,Czechia,CZ,CZE,Moravskoslezský Kraj,,9326,1203000978
Kalisz,Kalisz,51.7575,18.8,Poland,PL,POL,Wielkopolskie,minor,95905,1616861321
Doboj,Doboj,44.7314,18.0844,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,68514,1070396173
Nitra,Nitra,48.3069,18.0864,Slovakia,SK,SVK,Nitra,admin,77610,1703890031
Siófok,Siofok,46.9239,18.0901,Hungary,HU,HUN,Somogy,minor,24390,1348589938
Donji Kakanj,Donji Kakanj,44.1311,18.0972,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,,37441,1070449997
Maglaj,Maglaj,44.55,18.1,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,34980,1070332906
Našice,Nasice,45.4833,18.1,Croatia,HR,HRV,Osječko-Baranjska Županija,minor,14291,1191359646
Zdzieszowice,Zdzieszowice,50.4192,18.1236,Poland,PL,POL,Opolskie,,10380,1616530342
Komárom,Komarom,47.7403,18.1244,Hungary,HU,HUN,Komárom-Esztergom,minor,19652,1348857421
Komárno,Komarno,47.7633,18.1283,Slovakia,SK,SVK,Nitra,,32287,1703927453
Várpalota,Varpalota,47.1989,18.1376,Hungary,HU,HUN,Veszprém,minor,19624,1348052599
Dombóvár,Dombovar,46.382,18.1422,Hungary,HU,HUN,Tolna,minor,17300,1348286136
Rožnov pod Radhoštěm,Roznov pod Radhostem,49.4586,18.1431,Czechia,CZ,CZE,Zlínský Kraj,,16205,1203287923
Nová Dubnica,Nova Dubnica,48.9331,18.1439,Slovakia,SK,SVK,Nitra,,10470,1703517526
Kopřivnice,Koprivnice,49.5994,18.1447,Czechia,CZ,CZE,Moravskoslezský Kraj,,21669,1203847096
Wieruszów,Wieruszow,51.3,18.15,Poland,PL,POL,Łódzkie,minor,8514,1616576051
Nové Zámky,Nove Zamky,47.9856,18.1578,Slovakia,SK,SVK,Nitra,minor,37791,1703734556
Dubnica nad Váhom,Dubnica nad Vahom,48.9606,18.1739,Slovakia,SK,SVK,Nitra,,22023,1703468923
Topoľčany,Topol'cany,48.5542,18.1769,Slovakia,SK,SVK,Nitra,minor,25249,1703972339
Šurany,Surany,48.0872,18.1861,Slovakia,SK,SVK,Nitra,,9562,1703675308
Hlučín,Hlucin,49.8967,18.1931,Czechia,CZ,CZE,Moravskoslezský Kraj,,13506,1203528969
Kędzierzyn-Koźle,Kedzierzyn-Kozle,50.35,18.2,Poland,PL,POL,Opolskie,minor,56931,1616306372
Mór,Mor,47.3717,18.2086,Hungary,HU,HUN,Fejér,minor,13547,1348505276
Frenštát pod Radhoštěm,Frenstat pod Radhostem,49.5483,18.2108,Czechia,CZ,CZE,Moravskoslezský Kraj,,10709,1203465419
Kluczbork,Kluczbork,50.9833,18.2167,Poland,PL,POL,Opolskie,minor,22703,1616259508
Pécs,Pecs,46.0711,18.2331,Hungary,HU,HUN,Baranya,admin,251412,1348611992
Racibórz,Raciborz,50.0833,18.2333,Poland,PL,POL,Śląskie,minor,51257,1616829452
Solec Kujawski,Solec Kujawski,53.0833,18.2333,Poland,PL,POL,Kujawsko-Pomorskie,,15458,1616600171
Bánovce nad Bebravou,Banovce nad Bebravou,48.7186,18.2581,Slovakia,SK,SVK,Nitra,minor,16614,1703803804
Breza,Breza,44.0167,18.2611,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,14564,1070229008
Inowrocław,Inowroclaw,52.7931,18.2611,Poland,PL,POL,Kujawsko-Pomorskie,minor,69576,1616606592
Komló,Komlo,46.1912,18.2613,Hungary,HU,HUN,Baranya,minor,21854,1348836400
Konin,Konin,52.2167,18.2667,Poland,PL,POL,Wielkopolskie,minor,69858,1616883533
Strzelce Opolskie,Strzelce Opolskie,50.5,18.2833,Poland,PL,POL,Opolskie,minor,17512,1616448367
Ostrava,Ostrava,49.8356,18.2925,Czechia,CZ,CZE,Moravskoslezský Kraj,admin,283504,1203687206
Siklós,Siklos,45.8521,18.2988,Hungary,HU,HUN,Baranya,minor,8700,1348986521
Gračanica,Gracanica,44.6892,18.3022,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,45220,1070355903
Vráble,Vrable,48.2408,18.3086,Slovakia,SK,SVK,Nitra,,8593,1703078244
Oroszlány,Oroszlany,47.4833,18.3167,Hungary,HU,HUN,Komárom-Esztergom,minor,18064,1348109196
Tata,Tata,47.6526,18.3238,Hungary,HU,HUN,Komárom-Esztergom,minor,23881,1348967161
Odžak,Odzak,45.0106,18.3264,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,18821,1070191800
Vareš,Vares,44.1619,18.3269,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,9556,1070474354
Kruszwica,Kruszwica,52.6772,18.3292,Poland,PL,POL,Kujawsko-Pomorskie,,9288,1616885548
Púchov,Puchov,49.12,18.3306,Slovakia,SK,SVK,Nitra,minor,17068,1703321833
Frýdek-Místek,Frydek-Mistek,49.6856,18.3506,Czechia,CZ,CZE,Moravskoslezský Kraj,,54188,1203111584
Bohumín,Bohumin,49.9042,18.3575,Czechia,CZ,CZE,Moravskoslezský Kraj,,20643,1203275330
Frýdlant nad Ostravicí,Frydlant nad Ostravici,49.5928,18.3597,Czechia,CZ,CZE,Moravskoslezský Kraj,,9890,1203314077
Partizánske,Partizanske,48.6258,18.3728,Slovakia,SK,SVK,Nitra,minor,21439,1703749885
Tatabánya,Tatabanya,47.5862,18.3949,Hungary,HU,HUN,Komárom-Esztergom,admin,65874,1348450358
Zlaté Moravce,Zlate Moravce,48.3783,18.3967,Slovakia,SK,SVK,Nitra,minor,11946,1703464744
Belišće,Belisce,45.6833,18.4,Croatia,HR,HRV,Osječko-Baranjska Županija,minor,8884,1191824256
Székesfehérvár,Szekesfehervar,47.1956,18.4089,Hungary,HU,HUN,Fejér,admin,272474,1348968301
Ðakovo,Dakovo,45.31,18.41,Croatia,HR,HRV,Osječko-Baranjska Županija,minor,23577,1191845338
Valpovo,Valpovo,45.6667,18.4167,Croatia,HR,HRV,Osječko-Baranjska Županija,minor,9784,1191247784
Olesno,Olesno,50.875,18.4167,Poland,PL,POL,Opolskie,minor,9122,1616142985
Havířov,Havirov,49.7831,18.4228,Czechia,CZ,CZE,Moravskoslezský Kraj,,70245,1203173875
Chełmno,Chelmno,53.3492,18.4231,Poland,PL,POL,Kujawsko-Pomorskie,minor,18837,1616879030
Gradačac,Gradacac,44.8789,18.4258,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,39340,1070347743
Orlová,Orlova,49.8453,18.4303,Czechia,CZ,CZE,Moravskoslezský Kraj,,27966,1203799110
Gaszowice,Gaszowice,50.1089,18.4308,Poland,PL,POL,Śląskie,,9755,1616209977
Świecie,Swiecie,53.4167,18.4333,Poland,PL,POL,Kujawsko-Pomorskie,minor,24796,1616982457
Považská Bystrica,Povazska Bystrica,49.1139,18.4417,Slovakia,SK,SVK,Nitra,minor,38641,1703729563
Wodzisław Śląski,Wodzislaw Slaski,50,00,18.45,Poland,PL,POL,Śląskie,minor,45949,1616578364
Srebrenik,Srebrenik,44.7,18.4833,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,39678,1070982884
Turek,Turek,52.0167,18.5,Poland,PL,POL,Wielkopolskie,minor,25376,1616094895
Lukavac,Lukavac,44.55,18.5167,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,46731,1070273413
Bonyhád,Bonyhad,46.3006,18.5309,Hungary,HU,HUN,Tolna,minor,12163,1348576105
Banovići,Banovici,44.4,18.5333,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,17131,1070705661
Starogard Gdański,Starogard Gdanski,53.9667,18.5333,Poland,PL,POL,Pomorskie,minor,46373,1616735469
Karviná,Karvina,49.8542,18.5428,Czechia,CZ,CZE,Moravskoslezský Kraj,,50172,1203738904
Rybnik,Rybnik,50.0833,18.55,Poland,PL,POL,Śląskie,minor,133772,1616092098
Bytča,Bytca,49.2242,18.5642,Slovakia,SK,SVK,Žilina,minor,11414,1703630221
Čepin,Cepin,45.5167,18.5667,Croatia,HR,HRV,Osječko-Baranjska Županija,minor,9665,1191719855
Wieluń,Wielun,51.2206,18.57,Poland,PL,POL,Łódzkie,minor,21270,1616628604
Olovo,Olovo,44.1275,18.58,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,10175,1070868071
Jastrzębie-Zdrój,Jastrzebie-Zdroj,49.95,18.5833,Poland,PL,POL,Śląskie,minor,85050,1616365516
Chełmża,Chelmza,53.1847,18.6042,Poland,PL,POL,Kujawsko-Pomorskie,,14045,1616701343
Levice,Levice,48.2164,18.6081,Slovakia,SK,SVK,Nitra,minor,31974,1703699284
Gárdony,Gardony,47.1973,18.6091,Hungary,HU,HUN,Fejér,minor,13486,1348505408
Toruń,Torun,53.0222,18.6111,Poland,PL,POL,Kujawsko-Pomorskie,admin,198273,1616267221
Pyskowice,Pyskowice,50.3833,18.6167,Poland,PL,POL,Śląskie,,17394,1616775078
Sárbogárd,Sarbogard,46.8878,18.6193,Hungary,HU,HUN,Fejér,minor,11475,1348805330
Prievidza,Prievidza,48.7711,18.6217,Slovakia,SK,SVK,Nitra,minor,45017,1703497240
Český Těšín,Cesky Tesin,49.7461,18.6261,Czechia,CZ,CZE,Moravskoslezský Kraj,,23487,1203518530
Cieszyn,Cieszyn,49.7484,18.6332,Poland,PL,POL,Śląskie,minor,33958,1616089679
Koło,Kolo,52.2,18.6333,Poland,PL,POL,Wielkopolskie,minor,20380,1616148045
Bicske,Bicske,47.4907,18.6363,Hungary,HU,HUN,Fejér,minor,11266,1348286686
Živinice,Zivinice,44.45,18.65,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,57765,1070042260
Gliwice,Gliwice,50.2833,18.6667,Poland,PL,POL,Śląskie,minor,174016,1616311376
Třinec,Trinec,49.6778,18.6728,Czechia,CZ,CZE,Moravskoslezský Kraj,,34306,1203430167
Tuzla,Tuzla,44.5381,18.6761,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,110979,1070117835
Mohács,Mohacs,45.9959,18.6798,Hungary,HU,HUN,Baranya,minor,17315,1348907014
Knurów,Knurow,50.2167,18.6833,Poland,PL,POL,Śląskie,,36498,1616347151
Lubliniec,Lubliniec,50.6833,18.6833,Poland,PL,POL,Śląskie,minor,23660,1616573478
Kladanj,Kladanj,44.2256,18.6925,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,12348,1070838044
Orašje,Orasje,45.0361,18.6933,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,19861,1070394809
Aleksandrów Kujawski,Aleksandrow Kujawski,52.8767,18.6936,Poland,PL,POL,Kujawsko-Pomorskie,minor,11719,1616651073
Osijek,Osijek,45.5556,18.6944,Croatia,HR,HRV,Osječko-Baranjska Županija,admin,96313,1191917921
Županja,Zupanja,45.07,18.7,Croatia,HR,HRV,Vukovarsko-Srijemska Županija,minor,9153,1191054836
Żory,Zory,50.05,18.7,Poland,PL,POL,Śląskie,minor,61823,1616545481
Szekszárd,Szekszard,46.356,18.7038,Hungary,HU,HUN,Tolna,admin,30057,1348026284
Gierałtowice,Gieraltowice,50.2167,18.7167,Poland,PL,POL,Śląskie,,12096,1616190609
Štúrovo,Sturovo,47.7992,18.7181,Slovakia,SK,SVK,Nitra,,9777,1703382552
Dorog,Dorog,47.7194,18.7292,Hungary,HU,HUN,Komárom-Esztergom,,11424,1348677837
Žilina,Zilina,49.2228,18.74,Slovakia,SK,SVK,Žilina,admin,108000,1703289183
Esztergom,Esztergom,47.7856,18.7403,Hungary,HU,HUN,Komárom-Esztergom,minor,28680,1348527410
Orzesze,Orzesze,50.15,18.75,Poland,PL,POL,Śląskie,,21631,1616872368
Sieradz,Sieradz,51.6,18.75,Poland,PL,POL,Łódzkie,minor,40014,1616121526
Grudziądz,Grudziadz,53.4875,18.755,Poland,PL,POL,Kujawsko-Pomorskie,minor,90890,1616391533
Handlová,Handlova,48.7272,18.7619,Slovakia,SK,SVK,Nitra,,16199,1703292608
Zabrze,Zabrze,50.3025,18.7781,Poland,PL,POL,Śląskie,minor,158307,1616784915
Ciechocinek,Ciechocinek,52.8833,18.7833,Poland,PL,POL,Kujawsko-Pomorskie,,10415,1616015629
Kysucké Nové Mesto,Kysucke Nove Mesto,49.2983,18.7867,Slovakia,SK,SVK,Žilina,minor,14660,1703666551
Skoczów,Skoczow,49.8006,18.7883,Poland,PL,POL,Śląskie,,13814,1616973602
Tolna,Tolna,46.4236,18.7903,Hungary,HU,HUN,Tolna,minor,10697,1348510202
Čadca,Cadca,49.4358,18.7922,Slovakia,SK,SVK,Žilina,minor,23328,1703091898
Vinkovci,Vinkovci,45.2911,18.8011,Croatia,HR,HRV,Vukovarsko-Srijemska Županija,minor,30842,1191241036
Brčko,Brcko,44.8772,18.8111,Bosnia and Herzegovina,BA,BIH,Brcko District,admin,39893,1070370826
Ustroń,Ustron,49.7194,18.8119,Poland,PL,POL,Śląskie,,16118,1616758185
Čelić,Celic,44.7167,18.8167,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,10502,1070994771
Biatorbágy,Biatorbagy,47.4712,18.8252,Hungary,HU,HUN,Pest,,15151,1348104935
Piliscsaba,Piliscsaba,47.6167,18.8333,Hungary,HU,HUN,Pest,,8612,1348996792
Lopare,Lopare,44.6361,18.8444,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,15357,1070563075
Łaziska Górne,Laziska Gorne,50.15,18.85,Poland,PL,POL,Śląskie,,21592,1616701110
Ruda Śląska,Ruda Slaska,50.2628,18.8536,Poland,PL,POL,Śląskie,minor,133793,1616148566
Paks,Paks,46.622,18.8559,Hungary,HU,HUN,Tolna,minor,17827,1348932688
Tarnowskie Góry,Tarnowskie Gory,50.4444,18.8583,Poland,PL,POL,Śląskie,minor,61288,1616868201
Tárnok,Tarnok,47.3597,18.8586,Hungary,HU,HUN,Pest,,10526,1348320388
Wisła,Wisla,49.6549,18.8595,Poland,PL,POL,Śląskie,,10887,1616358703
Žiar nad Hronom,Ziar nad Hronom,48.5842,18.8608,Slovakia,SK,SVK,Banská Bystrica,minor,17578,1703196559
Halemba,Halemba,50.2378,18.8633,Poland,PL,POL,Śląskie,,26080,1616209216
Nagykovácsi,Nagykovacsi,47.58,18.88,Hungary,HU,HUN,Pest,,8789,1348566007
Radzionków Nowy,Radzionkow Nowy,50.3833,18.8833,Poland,PL,POL,Śląskie,,16253,1616721944
Banská Štiavnica,Banska Stiavnica,48.4581,18.8964,Slovakia,SK,SVK,Banská Bystrica,minor,9628,1703575986
Mikołów,Mikolow,50.1667,18.9,Poland,PL,POL,Śląskie,minor,41266,1616187671
Kochłowice,Kochlowice,50.2538,18.9015,Poland,PL,POL,Śląskie,,12738,1616518904
Pilisvörösvár,Pilisvorosvar,47.6211,18.9108,Hungary,HU,HUN,Pest,minor,14428,1348911831
Törökbálint,Torokbalint,47.4367,18.9122,Hungary,HU,HUN,Pest,,14741,1348719921
Dunaújváros,Dunaujvaros,46.9806,18.9127,Hungary,HU,HUN,Dunaújváros,admin,41873,1348928583
Százhalombatta,Szazhalombatta,47.3004,18.9136,Hungary,HU,HUN,Pest,,17856,1348329361
Chropaczów,Chropaczow,50.3131,18.915,Poland,PL,POL,Śląskie,,12589,1616015573
Bytom,Bytom,50.3483,18.9156,Poland,PL,POL,Śląskie,minor,153274,1616740907
Świętochłowice,Swietochlowice,50.2919,18.9178,Poland,PL,POL,Śląskie,minor,46494,1616910155
Martin,Martin,49.065,18.9219,Slovakia,SK,SVK,Žilina,minor,51139,1703554366
Érd,Erd,47.3784,18.922,Hungary,HU,HUN,Pest,minor,70800,1348575496
Budakeszi,Budakeszi,47.5123,18.9281,Hungary,HU,HUN,Pest,minor,15473,1348195369
Solymár,Solymar,47.591,18.929,Hungary,HU,HUN,Pest,,11005,1348009573
Kwidzyn,Kwidzyn,53.7358,18.9308,Poland,PL,POL,Pomorskie,minor,37768,1616851475
Vlasenica,Vlasenica,44.1833,18.9333,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,11467,1070030908
Kłobuck,Klobuck,50.9167,18.9333,Poland,PL,POL,Śląskie,minor,12513,1616782641
Ráckeve,Rackeve,47.1608,18.9456,Hungary,HU,HUN,Pest,minor,11043,1348331289
Diósd,Diosd,47.4042,18.9458,Hungary,HU,HUN,Pest,,11484,1348180472
Pszczyna,Pszczyna,49.9833,18.95,Poland,PL,POL,Śląskie,minor,25565,1616839287
Chorzów,Chorzow,50.3,18.95,Poland,PL,POL,Śląskie,minor,104193,1616517871
Piekary Śląskie,Piekary Slaskie,50.3833,18.95,Poland,PL,POL,Śląskie,minor,53017,1616227996
Wąbrzeźno,Wabrzezno,53.2833,18.95,Poland,PL,POL,Kujawsko-Pomorskie,minor,13317,1616122226
Baja,Baja,46.1833,18.9536,Hungary,HU,HUN,Bács-Kiskun,minor,33142,1348727226
Budaörs,Budaors,47.4607,18.958,Hungary,HU,HUN,Pest,,29397,1348705618
Blachownia,Blachownia,50.7833,18.9667,Poland,PL,POL,Śląskie,,9334,1616282069
Zduńska Wola,Zdunska Wola,51.6,18.9667,Poland,PL,POL,Łódzkie,minor,22904,1616720651
Tököl,Tokol,47.3203,18.9671,Hungary,HU,HUN,Pest,,11332,1348214866
Apatin,Apatin,45.6667,18.9833,Serbia,RS,SRB,Apatin,admin,23155,1688081748
Wapienica,Wapienica,49.8083,18.9839,Poland,PL,POL,Śląskie,,10439,1616724407
Kalocsa,Kalocsa,46.5335,18.9858,Hungary,HU,HUN,Bács-Kiskun,minor,14619,1348222203
Siemianowice Śląskie,Siemianowice Slaskie,50.2758,18.9858,Poland,PL,POL,Śląskie,minor,64676,1616000741
Tychy,Tychy,50.1236,18.9867,Poland,PL,POL,Śląskie,minor,124882,1616396493
Halásztelek,Halasztelek,47.3608,18.9878,Hungary,HU,HUN,Pest,,11896,1348284345
Załęże,Zaleze,50.2672,18.9892,Poland,PL,POL,Śląskie,,10185,1616250144
Vukovar,Vukovar,45.3444,19.0025,Croatia,HR,HRV,Vukovarsko-Srijemska Županija,admin,23175,1191345427
Sapna,Sapna,44.4917,19.0028,Bosnia and Herzegovina,BA,BIH,Bosnia and Herzegovina. Federation of,minor,12136,1070454621
Czechowice-Dziedzice,Czechowice-Dziedzice,49.9131,19.0064,Poland,PL,POL,Śląskie,,35261,1616154009
Szigethalom,Szigethalom,47.3154,19.0078,Hungary,HU,HUN,Pest,,18286,1348568337
Kiskunlacháza,Kiskunlachaza,47.2,19.0167,Hungary,HU,HUN,Pest,,9090,1348557191
Pomáz,Pomaz,47.6431,19.0196,Hungary,HU,HUN,Pest,,18419,1348490155
Koszutka,Koszutka,50.2711,19.0211,Poland,PL,POL,Śląskie,,12431,1616566467
Katowice,Katowice,50.2625,19.0217,Poland,PL,POL,Śląskie,admin,285711,1616798495
Sztum,Sztum,53.9217,19.0336,Poland,PL,POL,Pomorskie,minor,9515,1616277062
Bogucice,Bogucice,50.2668,19.0397,Poland,PL,POL,Śląskie,,16538,1616992904
Komorowice,Komorowice,49.8544,19.0406,Poland,PL,POL,Śląskie,,10112,1616278113
Bielsko-Biała,Bielsko-Biala,49.8225,19.0444,Poland,PL,POL,Śląskie,minor,169089,1616302636
Zawodzie,Zawodzie,50.2585,19.0449,Poland,PL,POL,Śląskie,,13406,1616007841
Budakalász,Budakalasz,47.6215,19.046,Hungary,HU,HUN,Pest,,12013,1348378695
Szigetszentmiklós,Szigetszentmiklos,47.3456,19.0483,Hungary,HU,HUN,Pest,minor,39954,1348768623
Golub-Dobrzyń,Golub-Dobrzyn,53.1,19.5,Poland,PL,POL,Kujawsko-Pomorskie,minor,11722,1616198300
Budapest,Budapest,47.4925,19.0514,Hungary,HU,HUN,Budapest,primary,2997958,1348611435
Dunavarsány,Dunavarsany,47.2781,19.0672,Hungary,HU,HUN,Pest,,8799,1348821728
Włocławek,Wloclawek,52.6592,19.0681,Poland,PL,POL,Kujawsko-Pomorskie,minor,104705,1616143097
Szentendre,Szentendre,47.7044,19.0686,Hungary,HU,HUN,Pest,minor,28494,1348281649
Giszowiec,Giszowiec,50.2236,19.0694,Poland,PL,POL,Śląskie,,18475,1616451758
Mikuszowice,Mikuszowice,49.7833,19.0703,Poland,PL,POL,Śląskie,,10041,1616718016
Milići,Milici,44.1661,19.075,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,11441,1070895202
Czeladź,Czeladz,50.3333,19.0833,Poland,PL,POL,Śląskie,,30681,1616073267
Bieruń Stary,Bierun Stary,50.0897,19.0928,Poland,PL,POL,Śląskie,,19100,1616995218
Dunaharaszti,Dunaharaszti,47.3539,19.0948,Hungary,HU,HUN,Pest,,23637,1348702931
Bieruń,Bierun,50.1333,19.1,Poland,PL,POL,Śląskie,minor,19334,1616014994
Zvornik,Zvornik,44.3842,19.1025,Bosnia and Herzegovina,BA,BIH,Srpska. Republika,minor,63686,1070289722
Sombor,Sombor,45.7833,19.1167,Serbia,RS,SRB,Sombor,admin,51471,1688575779
Będzin,Bedzin,50.3333,19.1167,Poland,PL,POL,Śląskie,minor,55695,1616409616
Częstochowa,Czestochowa,50.8,19.1167,Poland,PL,POL,Śląskie,minor,213107,1616881632
Zvolen,Zvolen,48.5706,19.1175,Slovakia,SK,SVK,Banská Bystrica,minor,39844,1703102070
Mali Zvornik,Mali Zvornik,44.3992,19.1214,Serbia,RS,SRB,Mali Zvornik,admin,,1688513998
Vác,Vac,47.7752,19.131,Hungary,HU,HUN,Pest,minor,34040,1348810997
Mysłowice,Myslowice,50.2333,19.1333,Poland,PL,POL,Śląskie,minor,72553,1616757185
